pole_id,lat,lon,ai_confidence,tile_path,pixel_x,pixel_y,bbox,source,ndvi,source_date,confidence,road_distance_m,surface_elev_m,in_water,filter_reasons,geometry,distance_m,matched,nearest_pole_id
AI_DET_pa_m_4007650_se_18_060_20220704_46,40.17552439980943,-76.7709697763798,0.1061997935175895,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,8405.892578125,4090.79150390625,"[8391.802734375, 4072.87158203125, 8419.982421875, 4108.71142578125]",ai_detection,0.16,2025-10-22,0.1061997935175895,,,False,[],POINT (-76.7709697763798 40.17552439980943),2658.117059893164,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_47,40.1754892638579,-76.7709105220997,0.1040851026773452,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,8414.14453125,4097.384765625,"[8400.09375, 4078.607421875, 8428.1962890625, 4116.162109375]",ai_detection,-0.0213903743315508,2025-10-22,0.1040851026773452,,,False,[],POINT (-76.7709105220997 40.1754892638579),2661.743379883954,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_48,40.17431234141712,-76.7860651009625,0.1013517007231712,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,6258.9677734375,4272.88427734375,"[6243.96044921875, 4253.9365234375, 6273.97509765625, 4291.83203125]",ai_detection,0.0095238095238095,2025-10-22,0.1013517007231712,,,False,[],POINT (-76.7860651009625 40.17431234141712),2870.70597161603,False,OSM-11429422129
AI_DET_pa_m_4007650_se_18_060_20220704_49,40.17424493699718,-76.78605454071351,0.0984484329819679,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,6260.22509765625,4284.6826171875,"[6245.357421875, 4265.90673828125, 6275.0927734375, 4303.4580078125]",ai_detection,0.0488599348534201,2025-10-22,0.0984484329819679,,,False,[],POINT (-76.78605454071351 40.17424493699718),2874.973698523444,False,OSM-11429422129
AI_DET_pa_m_4007650_se_18_060_20220704_50,40.160966040962045,-76.77423733310722,0.095041885972023,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,7888.7509765625,6774.798828125,"[7871.37744140625, 6765.59814453125, 7906.125, 6784.0]",ai_detection,0.3674418604651163,2025-10-22,0.095041885972023,,,False,[],POINT (-76.77423733310722 40.160966040962045),4291.393697732088,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_51,40.16096420629973,-76.77435799293251,0.0893802344799041,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,7871.619140625,6775.04541015625,"[7854.34423828125, 6766.09033203125, 7888.89453125, 6784.0]",ai_detection,0.3034482758620689,2025-10-22,0.0893802344799041,,,False,[],POINT (-76.77435799293251 40.16096420629973),4292.620588874493,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_52,40.16029542190462,-76.7629077646552,0.1703967899084091,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,9494.6240234375,6931.0009765625,"[9477.611328125, 6907.96435546875, 9511.6357421875, 6954.0380859375]",ai_detection,-0.1528384279475982,2025-10-22,0.1703967899084091,,,False,[],POINT (-76.7629077646552 40.16029542190462),4378.673088695881,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_53,40.16036780273298,-76.76288724151314,0.123650848865509,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,9497.826171875,6917.634765625,"[9479.9775390625, 6894.849609375, 9515.67578125, 6940.42041015625]",ai_detection,-0.137546468401487,2025-10-22,0.123650848865509,,,False,[],POINT (-76.76288724151314 40.16036780273298),4370.916109619633,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_54,40.15257331566926,-76.7627100470571,0.1528181284666061,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,9494.591796875,8360.1142578125,"[9478.5048828125, 8337.9404296875, 9510.6787109375, 8382.287109375]",ai_detection,0.325,2025-10-22,0.1528181284666061,,,False,[],POINT (-76.7627100470571 40.15257331566926),5232.268533071087,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_55,40.15252903654022,-76.76265938721724,0.1072465851902961,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,9501.5947265625,8367.9619140625,"[9485.20703125, 8346.0498046875, 9517.982421875, 8389.8740234375]",ai_detection,0.2835820895522388,2025-10-22,0.1072465851902961,,,False,[],POINT (-76.76265938721724 40.15252903654022),5237.618739323383,False,OSM-11424003837
AI_DET_pa_m_4007650_se_18_060_20220704_56,40.14098326134838,-76.78641814068155,0.0866331979632377,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,6085.84130859375,10437.75,"[6070.5087890625, 10418.6728515625, 6101.173828125, 10456.828125]",ai_detection,0.1029023746701846,2025-10-22,0.0866331979632377,,,False,[],POINT (-76.78641814068155 40.14098326134838),5622.708610519339,False,OSM-11429422129
AI_DET_pa_m_4007650_se_18_060_20220704_57,40.13362476658093,-76.77715776715706,0.1277336329221725,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,7373.82470703125,11825.296875,"[7357.302734375, 11804.7119140625, 7390.34716796875, 11845.8818359375]",ai_detection,-0.0647058823529411,2025-10-22,0.1277336329221725,,,False,[],POINT (-76.77715776715706 40.13362476658093),6714.949770353378,False,OSM-11429422129
AI_DET_pa_m_4007650_se_18_060_20220704_58,40.13356661710824,-76.7771309591938,0.1245044842362403,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,7377.392578125,11835.6865234375,"[7359.98828125, 11814.59765625, 7394.79638671875, 11856.7763671875]",ai_detection,0.0028985507246376,2025-10-22,0.1245044842362403,,,False,[],POINT (-76.7771309591938 40.13356661710824),6721.6945362154465,False,OSM-11429422129
AI_DET_pa_m_4007650_se_18_060_20220704_59,40.13350390913952,-76.7771077009174,0.092887595295906,/home/canderson/PoleLocations/data/imagery/naip_tiles/pa_m_4007650_se_18_060_20220704.tif,7380.47607421875,11847.701171875,"[7362.86669921875, 11825.9091796875, 7398.08544921875, 11869.4921875]",ai_detection,0.2111801242236025,2025-10-22,0.092887595295906,,,False,[],POINT (-76.7771077009174 40.13350390913952),6728.731552562464,False,OSM-11429422129
